Elevation,Aspect,Slope,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,SoilType,WildernessArea,Average_Hillshade,Total_Distance_to_Hydrology
2885,209,5,1678,1583,23,3,208.33333333333331,0.0
2891,246,8,1704,1559,23,3,210.66666666666663,0.0
2896,171,5,1731,1507,32,3,206.33333333333331,60.207972893961475
2893,104,2,1786,1406,32,3,202.66666666666663,180.01111076819674
2892,163,5,1816,1357,32,3,205.66666666666663,240.00208332429116
2889,155,10,1848,1308,32,3,204.33333333333331,300.00166666203705
2293,93,13,162,391,11,4,188.66666666666663,68.06614430096654
2283,125,10,212,391,11,4,198.66666666666663,30.265491900843113
2276,36,6,255,400,10,4,196.33333333333331,0.0
2285,5,19,417,492,10,4,177.0,110.85576214162258
2262,38,21,553,618,10,4,167.33333333333334,61.0
2247,63,11,594,626,10,4,189.66666666666663,30.0
2241,162,5,638,569,10,4,205.33333333333331,0.0
2211,128,8,778,376,14,4,200.66666666666663,0.0
2209,177,5,793,350,14,4,206.33333333333331,0.0
2213,313,8,808,324,14,4,202.66666666666663,0.0
2222,229,14,1266,424,17,4,213.0,0.0
2208,118,9,1261,616,17,4,198.33333333333331,0.0
2204,178,17,1263,638,17,4,207.33333333333331,0.0
2193,38,24,1338,939,17,4,160.33333333333334,0.0
2297,337,35,1260,1300,10,4,154.0,237.2003372678884
2139,351,6,816,1538,17,4,199.66666666666663,0.0
2370,37,12,916,1465,6,4,187.0,479.4705413265762
2366,66,12,932,1451,6,4,187.0,457.5587393985607
2359,85,11,949,1425,6,4,190.33333333333331,436.3954628545077
2355,100,11,966,1399,6,4,193.0,416.77331968349415
2349,108,14,984,1374,6,4,190.66666666666663,393.2645420070312
2340,109,19,1003,1348,6,4,183.33333333333331,369.4996617048519
2327,107,24,1022,1323,6,4,173.66666666666663,348.3690571793081
2258,156,19,1110,1200,3,4,199.0,225.55043781824057
2261,205,22,1129,1176,3,4,211.0,208.38665984174708
2257,142,29,1189,1106,3,4,182.0,148.00337833982033
2214,135,30,1273,1018,3,4,175.66666666666663,49.39635614091387
2200,127,32,1294,997,3,4,167.66666666666666,34.48187929913333
2168,113,19,1338,957,3,4,184.33333333333331,0.0
2273,320,26,1366,720,10,4,181.66666666666663,92.30926280715278
2327,338,28,1338,446,10,4,169.33333333333334,195.5326059765992
2336,332,21,1328,418,10,4,185.0,180.9447429465692
2344,42,7,1277,234,6,4,194.33333333333331,138.49548729110273
2341,98,2,1269,192,6,4,203.0,108.90362712049586
2326,52,3,1260,153,6,4,201.0,0.0
2325,28,12,1260,162,6,4,187.0,0.0
2353,347,13,1283,390,6,4,191.66666666666663,182.28000438885226
2355,356,6,1295,361,6,4,198.66666666666663,220.32702966272657
2089,36,4,942,741,3,4,199.0,0.0
2094,341,13,916,769,14,4,192.66666666666663,0.0
2157,343,30,745,960,10,4,163.33333333333334,157.62296786953354
2204,318,21,618,860,10,4,190.33333333333331,325.25989608311687
2147,62,29,513,779,1,4,149.66666666666666,134.46189051177288
2158,347,28,524,771,10,4,164.0,222.27910383119686
2156,11,31,537,779,10,4,148.33333333333334,242.1425200166216
2153,358,31,540,808,10,4,153.33333333333334,307.7823906593748
2106,142,30,240,825,1,4,179.66666666666663,74.24957912338628
3210,10,17,3583,3360,23,1,180.0,91.98369420718001
2894,357,10,780,2701,22,1,194.0,30.0
2978,347,38,277,2003,30,1,141.33333333333334,241.96900627972997
2990,344,23,509,1356,30,1,177.66666666666663,516.4348942509598
2829,28,15,1396,983,23,3,182.33333333333331,95.08417323613851
2894,29,2,1758,1523,32,3,201.0,60.07495318350236
2879,144,13,1905,1279,13,3,200.33333333333331,335.52496181357355
2801,125,20,2047,1104,13,3,187.0,113.52973178863765
2281,83,8,228,421,11,4,195.33333333333331,0.0
2290,8,19,484,553,10,4,177.0,132.85330255586422
2225,59,19,785,390,10,4,173.0,31.04834939252005
2213,337,13,819,335,14,4,193.66666666666663,0.0
2221,318,21,834,309,14,4,190.33333333333331,32.31098884280702
2274,259,29,1290,485,2,4,204.66666666666663,78.54934754662193
2203,155,4,1296,680,17,4,204.66666666666663,0.0
2204,216,11,1299,703,17,4,211.66666666666663,0.0
2210,245,23,1302,726,17,4,211.0,30.59411708155671
2195,346,19,1376,979,17,4,183.33333333333331,30.066592756745816
2290,359,39,1358,1142,10,4,131.0,211.6317556511782
2324,2,30,1101,1398,10,4,155.0,301.6023872584566
2311,30,32,1019,1449,10,4,140.0,328.60006086426705
2142,32,6,797,1577,1,4,196.33333333333331,0.0
2377,55,13,890,1492,6,4,184.0,460.6256614649253
2368,73,15,907,1466,6,4,182.0,439.8772556066067
2359,82,14,924,1441,6,4,185.33333333333331,416.1117638327472
2336,121,22,979,1365,6,4,182.66666666666663,349.5854688055555
2293,111,28,1032,1290,3,4,167.0,276.1539425755135
2278,108,28,1050,1266,3,4,166.66666666666666,252.1745427278495
2262,110,28,1068,1242,3,4,167.66666666666666,225.89378034819816
2248,138,20,1087,1218,3,4,191.66666666666663,203.35437049643167
2256,191,25,1126,1172,3,4,206.0,168.15469068687915
2243,141,30,1167,1126,3,4,179.33333333333337,124.53112060846478
2232,141,32,1188,1104,3,4,175.33333333333337,99.12618221237011
2211,146,32,1230,1061,3,4,178.66666666666663,50.47771785649585
2200,143,32,1252,1040,3,4,176.66666666666663,32.31098884280702
2165,66,5,1318,979,4,4,198.66666666666663,34.48187929913333
2170,328,16,1341,960,4,4,193.0,30.066592756745816
2345,30,25,1396,598,10,4,159.0,266.8520189168521
2358,343,9,1332,350,6,4,197.33333333333331,169.24833824885843
2327,317,8,1290,182,6,4,201.66666666666663,0.0
2357,354,15,1302,350,10,4,187.0,175.85505395068975
2360,357,12,1312,384,6,4,190.33333333333331,208.38905921376966
2358,12,10,1318,361,6,4,191.66666666666663,223.14121089570165
2104,98,15,1008,674,3,4,187.0,0.0
2097,47,10,983,702,3,4,190.66666666666663,0.0
2102,330,18,932,759,14,4,189.66666666666663,32.69556544854363
2089,8,19,511,782,10,4,177.0,0.0
2154,323,36,532,789,10,4,161.66666666666666,189.85520798756087
2096,134,23,242,836,1,4,187.33333333333331,44.598206241955516
3032,99,7,2512,3952,23,1,197.66666666666663,42.1070065428546
2833,2,18,1449,1048,31,3,181.33333333333331,85.28774824088158
2830,13,9,1492,1136,23,3,192.66666666666663,30.066592756745816
2841,321,13,1556,1253,23,3,197.66666666666663,67.06713054842886
2869,299,9,1670,1460,23,3,204.66666666666663,90.6697303403953
2895,121,3,1839,1440,32,3,203.0,182.04395073717774
2877,135,12,1914,1321,32,3,198.66666666666663,339.67631651323586
2220,18,12,828,351,14,4,188.66666666666663,0.0
2354,310,25,1357,466,10,4,187.33333333333331,379.2888081660201
2219,280,8,1323,488,17,4,207.33333333333331,0.0
2216,57,23,1395,967,17,4,163.33333333333334,0.0
2149,347,11,780,1616,16,4,194.0,0.0
2386,49,13,849,1519,6,4,184.33333333333331,466.0439893400622
2370,92,17,882,1482,6,4,182.33333333333331,419.3483039193076
2362,100,17,900,1456,6,4,184.66666666666663,398.1770962775232
2353,106,21,918,1431,6,4,179.66666666666663,374.43557523290974
2338,114,23,937,1406,3,4,177.33333333333337,349.9957142594749
2315,123,27,973,1357,3,4,175.66666666666663,302.67639485100256
2302,116,26,990,1332,3,4,173.0,277.3193105429191
2288,108,25,1008,1308,3,4,172.33333333333337,254.86663179004034
2275,99,25,1026,1284,3,4,168.33333333333334,229.53866776645717
2243,111,23,1064,1237,3,4,177.0,179.94721448246983
2236,168,19,1084,1214,3,4,203.33333333333331,159.76545308670458
2241,162,28,1124,1168,3,4,193.33333333333331,124.03628501370073
2218,138,32,1167,1124,3,4,174.66666666666663,76.53757247260981
2183,145,28,1231,1062,3,4,184.0,0.0
2168,110,5,1276,1022,4,4,200.66666666666663,35.510561809129406
2171,324,13,1298,1003,4,4,197.33333333333331,42.04759208325728
2208,336,28,1383,872,10,4,170.0,144.8481963988506
2247,11,28,1423,816,10,4,156.0,67.89698078707183
2353,341,13,1376,417,10,4,192.66666666666663,220.43593173527768
2327,49,5,1321,212,6,4,197.0,0.0
2327,326,9,1320,210,6,4,200.33333333333331,0.0
2109,117,20,1050,636,3,4,183.33333333333331,0.0
2202,39,35,591,854,10,4,130.66666666666666,209.40152817016403
2118,51,32,547,819,10,4,140.33333333333334,37.8021163428716
2105,40,26,543,815,10,4,155.0,0.0
2130,323,35,543,811,10,4,162.33333333333334,110.78808600206071
2143,324,36,547,812,10,4,159.33333333333334,145.43727170158274
2170,323,36,560,819,10,4,161.66666666666666,203.5706265648362
2182,330,34,569,824,10,4,162.0,237.76038357977134
2081,69,11,218,819,1,4,188.66666666666663,0.0
2973,150,17,1339,3271,22,1,199.33333333333331,140.13208055259867
2866,317,11,1668,1406,23,3,200.0,153.63918770938616
2888,328,12,1749,1489,23,3,197.33333333333331,31.04834939252005
2892,324,10,1761,1495,23,3,199.33333333333331,31.32091952673165
2895,317,9,1773,1500,23,3,201.33333333333331,42.7551166528639
2901,332,4,1798,1513,32,3,202.66666666666663,68.65857557508748
2866,130,17,1956,1318,13,3,193.0,297.27092020579477
2808,121,22,2058,1189,13,3,183.66666666666663,140.42791745233566
2873,1,11,1950,1189,23,3,191.66666666666663,101.07423014794622
2270,1,24,700,547,10,4,168.66666666666666,65.79513659838392
2229,344,14,849,342,14,4,190.66666666666663,0.0
2297,358,25,1146,175,10,4,168.33333333333334,313.789738519283
2263,250,32,1350,541,2,4,203.33333333333331,67.08203932499369
2286,352,5,1350,592,2,4,200.0,150.72159765607583
2276,52,22,1350,624,2,4,166.33333333333334,125.03199590504823
2343,332,30,1082,1320,10,4,168.33333333333334,360.0013888862097
2396,41,9,808,1544,6,4,191.33333333333331,476.53961010602256
2390,86,16,824,1549,6,4,183.33333333333331,451.3457654614697
2379,98,19,841,1523,6,4,179.33333333333337,424.9470555257443
2356,117,21,876,1473,6,4,182.33333333333331,374.43557523290974
2346,118,24,895,1448,3,4,178.66666666666663,353.3624201864143
2333,115,26,914,1423,3,4,172.66666666666663,327.9176725948146
2319,119,26,932,1398,3,4,174.66666666666663,303.8980092070364
2285,114,22,984,1326,3,4,179.66666666666663,231.10170921046864
2274,106,23,1003,1302,3,4,175.33333333333337,210.79136604709407
2261,98,28,1022,1279,3,4,162.33333333333334,185.40765895722862
2224,170,22,1082,1211,3,4,202.0,116.24543001770004
2224,162,28,1103,1189,3,4,192.0,95.25754563287887
2215,148,32,1124,1167,3,4,179.66666666666663,75.59100475585703
2205,141,31,1146,1146,3,4,177.0,48.877397639399746
2192,138,28,1167,1124,3,4,180.0,31.953090617340916
2181,135,22,1189,1104,3,4,188.66666666666663,0.0
2169,53,2,1233,1064,4,4,201.66666666666663,32.69556544854363
2331,117,3,1353,247,6,4,202.33333333333331,0.0
2365,337,22,1350,283,10,4,181.66666666666663,115.16944039110375
2167,102,15,1356,324,3,4,187.66666666666663,192.84449693989197
2104,116,13,1065,626,3,4,193.33333333333331,0.0
2108,312,14,990,713,10,4,199.33333333333331,67.11929677819934
2156,298,25,872,859,10,4,193.33333333333331,150.2664300500947
2183,305,28,828,918,10,4,185.66666666666663,194.74342094150447
2219,43,35,618,882,10,4,131.66666666666666,218.577217477028
2118,36,28,573,845,10,4,149.66666666666666,0.0
2208,343,31,607,859,10,4,160.0,286.3092733391638
2200,11,28,547,892,10,4,155.33333333333334,234.17301296263838
2105,50,24,285,886,1,4,160.33333333333334,31.622776601683793
2095,41,21,256,859,1,4,167.33333333333334,0.0
3075,91,20,2758,3918,22,1,176.33333333333337,0.0
3045,340,17,633,1240,30,1,188.66666666666663,671.9538674641288
2851,326,15,1590,1237,23,3,194.0,32.69556544854363
2857,340,11,1622,1295,32,3,195.66666666666663,91.98369420718001
2862,323,12,1657,1354,32,3,198.33333333333331,151.90786681406595
2874,332,9,1710,1441,32,3,198.66666666666663,134.13426109685773
2888,327,13,1756,1451,32,3,196.33333333333331,60.67124524847005
2898,324,7,1800,1471,32,3,201.66666666666663,68.65857557508748
2898,27,6,1865,1509,32,3,196.0,150.16324450410627
2897,15,7,1878,1500,32,3,195.66666666666663,175.10282693320517
2893,65,9,1906,1452,32,3,192.33333333333331,228.00877176108818
2861,112,17,1981,1338,13,3,187.66666666666663,280.5583718230486
2813,118,22,2065,1231,13,3,182.0,156.32018423735306
2771,315,18,2293,1020,31,3,194.33333333333331,108.46197490364999
2862,43,12,2640,908,31,3,186.33333333333331,420.47592083257274
2290,193,10,162,426,11,4,210.33333333333331,30.01666203960727
2297,179,13,212,474,11,4,208.0,31.32091952673165
2295,148,12,234,499,11,4,202.0,30.4138126514911
2290,127,7,255,510,11,4,201.33333333333331,0.0
2325,1,11,446,564,10,4,191.66666666666663,182.00274723201295
2231,114,11,828,395,14,4,195.66666666666663,0.0
2314,305,28,1008,108,10,4,187.0,235.69683918118207
2401,352,13,1552,663,6,4,191.33333333333331,510.39788400815297
2401,41,10,1571,752,6,4,190.66666666666663,432.30197778867495
2276,244,11,1380,591,2,4,211.66666666666663,127.47156545677157
2204,110,12,1385,743,17,4,193.0,30.066592756745816
2202,299,10,1388,764,17,4,204.66666666666663,0.0
2232,141,29,1434,949,17,4,181.0,0.0
2152,331,7,752,1556,16,4,200.33333333333331,0.0
2180,306,10,663,1601,10,4,203.33333333333331,205.34117950377123
2203,267,26,660,1589,10,4,204.66666666666663,264.1230773711377
2375,109,21,816,1539,6,4,180.66666666666663,406.9889433387595
2339,114,23,872,1465,3,4,177.33333333333337,329.20054677961883
2328,112,26,890,1440,3,4,172.33333333333337,307.7092783781471
2311,111,26,907,1416,3,4,171.33333333333334,280.56015397771654
2289,120,23,942,1368,3,4,180.0,236.37258724310652
2278,123,23,960,1345,3,4,181.33333333333331,209.97380789041284
2268,122,24,979,1321,3,4,179.33333333333337,185.80904176062046
2241,105,28,1019,1276,3,4,164.33333333333334,138.00362314084367
2224,110,24,1040,1253,3,4,175.33333333333337,115.16944039110375
2214,139,21,1061,1231,3,4,191.0,90.13878188659973
2208,151,26,1082,1209,3,4,190.0,72.2357252334328
2190,142,25,1124,1167,3,4,187.66666666666663,31.622776601683793
2180,133,17,1146,1146,3,4,194.33333333333331,0.0
2176,339,11,1214,1087,4,4,195.66666666666663,42.190046219457976
2380,300,24,1383,825,10,4,193.66666666666663,140.42791745233566
2368,357,15,1452,499,6,4,187.0,256.03515383634334
2337,95,13,1388,295,6,4,189.33333333333331,31.04834939252005
2329,90,6,1385,285,6,4,198.0,0.0
2383,27,19,1401,335,10,4,175.0,286.7141433553636
2104,31,6,1082,618,14,4,197.33333333333331,0.0
2151,307,27,914,824,10,4,187.33333333333331,162.30834852218786
2177,300,28,870,883,10,4,188.66666666666663,196.33135256499406
2207,307,31,828,942,10,4,181.0,243.11519903124116
2211,57,37,636,902,10,4,125.66666666666669,152.7776161615307
2131,38,27,603,875,10,4,153.33333333333334,0.0
2149,316,35,601,870,10,4,166.66666666666666,104.95713410721541
2942,131,19,1271,3195,22,1,191.66666666666663,44.27188724235731
2850,359,12,1585,1187,31,3,191.0,30.265491900843113
2888,311,14,1774,1418,32,3,199.0,95.42536350467836
2903,0,5,1865,1463,32,3,199.33333333333331,135.34031180694095
2902,7,8,1892,1480,32,3,195.66666666666663,170.35551062410633
2889,63,14,1947,1448,32,3,184.0,268.00186566514793
2883,72,13,1961,1425,32,3,186.0,295.0830391601659
2291,84,6,127,361,11,4,197.0,0.0
2289,41,5,150,384,11,4,198.0,0.0
2288,23,2,175,408,11,4,202.33333333333331,0.0
2288,184,4,201,433,11,4,206.33333333333331,0.0
2287,163,6,255,484,11,4,206.0,0.0
2328,333,10,417,569,10,4,198.0,160.65490966665163
2331,351,17,553,649,10,4,184.66666666666663,242.98148077579904
2238,102,21,828,421,14,4,177.33333333333337,0.0
2225,8,3,850,391,10,4,200.66666666666663,0.0
2346,12,21,1106,42,10,4,173.0,346.0014450836875
2346,326,31,1242,242,10,4,169.0,392.34678538252354
2408,10,11,1556,691,6,4,190.66666666666663,475.89074376373406
2238,139,20,1418,571,1,4,192.33333333333331,31.04834939252005
2230,120,8,1415,573,1,4,200.0,0.0
2223,158,32,1455,942,17,4,185.66666666666663,0.0
2217,156,21,1463,966,17,4,197.66666666666663,0.0
2157,76,14,741,1513,1,4,185.33333333333331,0.0
2158,311,19,726,1533,16,4,195.0,0.0
2208,335,30,674,1613,10,4,167.0,97.6165969494942
2271,273,29,631,1600,10,4,199.66666666666663,401.6590594023742
2397,196,7,726,1597,6,4,209.0,498.84767214050424
2396,149,12,741,1600,6,4,202.0,473.8153648838332
2372,116,19,792,1556,6,4,185.33333333333331,391.3118960624632
2334,104,23,849,1482,3,4,173.33333333333337,309.0275068662982
2295,107,25,900,1410,3,4,172.33333333333337,234.8297255459794
2247,127,28,977,1318,3,4,175.66666666666663,138.00362314084367
2234,121,28,997,1296,3,4,172.66666666666663,117.78370006074695
2221,117,27,1018,1273,3,4,172.66666666666663,91.54780172128658
2206,123,24,1040,1252,3,4,180.33333333333331,70.51950084905593
2195,134,21,1061,1230,3,4,189.0,43.41658669218482
2188,136,18,1082,1209,3,4,193.66666666666663,30.805843601498726
2181,130,11,1104,1189,3,4,198.66666666666663,0.0
2180,69,3,1126,1168,4,4,200.33333333333331,0.0
2180,14,7,1149,1149,4,4,195.66666666666663,30.0
2179,348,10,1172,1129,4,4,195.33333333333331,42.1070065428546
2387,291,20,1353,836,10,4,201.0,133.33041663476493
2399,59,17,1377,671,6,4,177.0,307.11886949518424
2336,65,9,1418,323,6,4,192.33333333333331,0.0
2332,15,11,1415,313,6,4,190.0,0.0
2334,343,14,1413,306,16,4,191.0,30.4138126514911
2398,337,23,1413,366,10,4,180.0,205.4093474017188
2392,34,21,1430,323,10,4,167.66666666666666,307.8473647767673
2312,67,28,1471,170,10,4,153.0,325.0123074592715
2261,52,21,1510,120,10,4,168.66666666666666,241.96074061715052
2106,0,5,1123,582,3,4,200.0,0.0
2111,333,13,1099,612,14,4,195.33333333333331,30.265491900843113
2233,307,30,830,967,10,4,181.66666666666663,293.3428028774526
2141,46,24,633,904,10,4,160.66666666666666,0.0
2194,312,32,636,902,10,4,175.0,183.09833423600554
2242,342,29,664,918,10,4,166.33333333333334,322.8374203836972
2122,49,24,309,882,1,4,160.33333333333334,0.0
2121,294,20,192,765,10,4,200.0,115.16944039110375
2995,48,6,2236,4155,23,1,196.0,30.0
2923,26,10,1385,700,31,3,190.33333333333331,171.82840277439584
2858,327,11,1626,1224,23,3,197.66666666666663,0.0
2883,329,11,1776,1383,32,3,197.66666666666663,150.05332385522155
2298,117,11,108,297,11,4,196.33333333333331,0.0
2237,81,13,849,420,10,4,186.66666666666663,0.0
2256,322,25,912,330,10,4,183.0,71.5122367151245
2238,173,17,1455,601,1,4,206.0,30.265491900843113
2234,151,12,1451,600,1,4,202.66666666666663,0.0
2298,15,9,1440,671,2,4,193.0,191.3765920900464
2232,169,34,1465,892,1,4,187.66666666666663,0.0
2212,151,24,1477,937,17,4,192.33333333333331,0.0
2208,301,10,1452,984,10,4,204.0,33.1058907144937
2268,311,41,1360,1082,10,4,157.33333333333334,129.98846102635417
2393,349,24,1188,1159,10,4,173.0,385.8108344772085
2159,29,6,716,1490,16,4,196.66666666666663,0.0
2292,282,30,603,1627,10,4,194.66666666666663,445.4660480889649
2346,293,22,626,1620,10,4,198.0,571.2162462675585
2389,146,16,716,1630,6,4,199.0,459.98695633680745
2382,134,20,732,1622,6,4,191.0,431.65379646193315
2374,131,20,750,1598,6,4,189.66666666666663,402.9553325121781
2357,120,23,787,1548,3,4,181.33333333333331,347.9669524538214
2292,109,26,876,1429,3,4,170.66666666666666,215.56437553547664
2263,111,25,914,1383,3,4,173.33333333333337,165.10905486980417
2236,118,26,955,1338,3,4,174.0,116.24543001770004
2225,122,26,976,1316,3,4,176.0,90.82400563727631
2212,119,25,997,1294,3,4,177.33333333333337,71.5122367151245
2200,113,22,1018,1273,3,4,179.33333333333337,43.965895873961216
2190,114,17,1040,1252,3,4,188.33333333333331,30.59411708155671
2184,116,9,1062,1231,3,4,197.66666666666663,0.0
2184,351,9,1129,1172,4,4,196.0,42.190046219457976
2189,330,17,1176,1134,10,4,191.33333333333331,85.98837130682264
2225,321,17,1239,1050,10,4,194.33333333333331,193.56910910576616
2399,71,13,1347,685,6,4,186.0,306.13885738337757
2381,73,8,1385,558,6,4,194.33333333333331,236.60304309116566
2342,348,6,1448,351,6,4,200.0,0.0
2411,7,23,1451,371,10,4,169.66666666666666,294.4978777512666
2318,64,27,1500,150,10,4,155.66666666666666,309.4721312170128
2237,89,14,1503,175,10,4,187.0,183.412104289766
2116,62,7,1190,518,3,4,195.33333333333331,30.265491900843113
2116,318,15,1116,607,10,4,197.0,31.622776601683793
2256,306,30,834,994,10,4,182.33333333333331,255.12545933324648
2268,325,29,816,1024,10,4,173.66666666666663,234.85314560380067
2145,329,17,661,932,10,4,191.66666666666663,30.265491900843113
2218,303,30,671,934,10,4,185.0,221.45202640752692
2964,96,19,497,907,29,1,180.33333333333331,505.023761817204
2907,7,4,1907,1397,32,3,200.33333333333331,177.0706073858674
2870,100,20,2043,1421,13,3,178.66666666666663,282.7083302628347
2778,100,13,2173,1260,13,3,190.66666666666663,42.1070065428546
2301,119,11,108,255,11,4,197.0,0.0
2328,335,20,382,569,10,4,184.33333333333331,114.49017425089369
2242,105,13,850,451,14,4,191.33333333333331,0.0
